Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarWeekStartDate,CalendarWeekEndDate,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarMonthStartDate,CalendarMonthEndDate,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarQuarterStartDate,CalendarQuarterEndDate,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarYearStartDate,CalendarYearEndDate,CalendarNumberOfDaysInYear
"304","2021-04-04","Sunday, April 4, 2021","Apr 4, 2021","Sunday","Sun","April","Apr","94","13","229","304","2021-03-29","2021-04-04","7","4","301","330","2021-04-01","2021-04-30","30","4","2","301","530","2021-04-01","2021-06-30","91","4","2021","1","1131","2021-01-01","2021-12-31","365"
"305","2021-04-05","Monday, April 5, 2021","Apr 5, 2021","Monday","Mon","April","Apr","95","14","305","311","2021-04-05","2021-04-11","1","4","301","330","2021-04-01","2021-04-30","30","5","2","301","530","2021-04-01","2021-06-30","91","5","2021","1","1131","2021-01-01","2021-12-31","365"
"306","2021-04-06","Tuesday, April 6, 2021","Apr 6, 2021","Tuesday","Tue","April","Apr","96","14","305","311","2021-04-05","2021-04-11","2","4","301","330","2021-04-01","2021-04-30","30","6","2","301","530","2021-04-01","2021-06-30","91","6","2021","1","1131","2021-01-01","2021-12-31","365"
"307","2021-04-07","Wednesday, April 7, 2021","Apr 7, 2021","Wednesday","Wed","April","Apr","97","14","305","311","2021-04-05","2021-04-11","3","4","301","330","2021-04-01","2021-04-30","30","7","2","301","530","2021-04-01","2021-06-30","91","7","2021","1","1131","2021-01-01","2021-12-31","365"
"308","2021-04-08","Thursday, April 8, 2021","Apr 8, 2021","Thursday","Thu","April","Apr","98","14","305","311","2021-04-05","2021-04-11","4","4","301","330","2021-04-01","2021-04-30","30","8","2","301","530","2021-04-01","2021-06-30","91","8","2021","1","1131","2021-01-01","2021-12-31","365"
"309","2021-04-09","Friday, April 9, 2021","Apr 9, 2021","Friday","Fri","April","Apr","99","14","305","311","2021-04-05","2021-04-11","5","4","301","330","2021-04-01","2021-04-30","30","9","2","301","530","2021-04-01","2021-06-30","91","9","2021","1","1131","2021-01-01","2021-12-31","365"
"310","2021-04-10","Saturday, April 10, 2021","Apr 10, 2021","Saturday","Sat","April","Apr","100","14","305","311","2021-04-05","2021-04-11","6","4","301","330","2021-04-01","2021-04-30","30","10","2","301","530","2021-04-01","2021-06-30","91","10","2021","1","1131","2021-01-01","2021-12-31","365"
"311","2021-04-11","Sunday, April 11, 2021","Apr 11, 2021","Sunday","Sun","April","Apr","101","14","305","311","2021-04-05","2021-04-11","7","4","301","330","2021-04-01","2021-04-30","30","11","2","301","530","2021-04-01","2021-06-30","91","11","2021","1","1131","2021-01-01","2021-12-31","365"
"312","2021-04-12","Monday, April 12, 2021","Apr 12, 2021","Monday","Mon","April","Apr","102","15","312","318","2021-04-12","2021-04-18","1","4","301","330","2021-04-01","2021-04-30","30","12","2","301","530","2021-04-01","2021-06-30","91","12","2021","1","1131","2021-01-01","2021-12-31","365"
"313","2021-04-13","Tuesday, April 13, 2021","Apr 13, 2021","Tuesday","Tue","April","Apr","103","15","312","318","2021-04-12","2021-04-18","2","4","301","330","2021-04-01","2021-04-30","30","13","2","301","530","2021-04-01","2021-06-30","91","13","2021","1","1131","2021-01-01","2021-12-31","365"
"314","2021-04-14","Wednesday, April 14, 2021","Apr 14, 2021","Wednesday","Wed","April","Apr","104","15","312","318","2021-04-12","2021-04-18","3","4","301","330","2021-04-01","2021-04-30","30","14","2","301","530","2021-04-01","2021-06-30","91","14","2021","1","1131","2021-01-01","2021-12-31","365"
"315","2021-04-15","Thursday, April 15, 2021","Apr 15, 2021","Thursday","Thu","April","Apr","105","15","312","318","2021-04-12","2021-04-18","4","4","301","330","2021-04-01","2021-04-30","30","15","2","301","530","2021-04-01","2021-06-30","91","15","2021","1","1131","2021-01-01","2021-12-31","365"
"316","2021-04-16","Friday, April 16, 2021","Apr 16, 2021","Friday","Fri","April","Apr","106","15","312","318","2021-04-12","2021-04-18","5","4","301","330","2021-04-01","2021-04-30","30","16","2","301","530","2021-04-01","2021-06-30","91","16","2021","1","1131","2021-01-01","2021-12-31","365"
"317","2021-04-17","Saturday, April 17, 2021","Apr 17, 2021","Saturday","Sat","April","Apr","107","15","312","318","2021-04-12","2021-04-18","6","4","301","330","2021-04-01","2021-04-30","30","17","2","301","530","2021-04-01","2021-06-30","91","17","2021","1","1131","2021-01-01","2021-12-31","365"
"318","2021-04-18","Sunday, April 18, 2021","Apr 18, 2021","Sunday","Sun","April","Apr","108","15","312","318","2021-04-12","2021-04-18","7","4","301","330","2021-04-01","2021-04-30","30","18","2","301","530","2021-04-01","2021-06-30","91","18","2021","1","1131","2021-01-01","2021-12-31","365"
"319","2021-04-19","Monday, April 19, 2021","Apr 19, 2021","Monday","Mon","April","Apr","109","16","319","325","2021-04-19","2021-04-25","1","4","301","330","2021-04-01","2021-04-30","30","19","2","301","530","2021-04-01","2021-06-30","91","19","2021","1","1131","2021-01-01","2021-12-31","365"
"320","2021-04-20","Tuesday, April 20, 2021","Apr 20, 2021","Tuesday","Tue","April","Apr","110","16","319","325","2021-04-19","2021-04-25","2","4","301","330","2021-04-01","2021-04-30","30","20","2","301","530","2021-04-01","2021-06-30","91","20","2021","1","1131","2021-01-01","2021-12-31","365"
"321","2021-04-21","Wednesday, April 21, 2021","Apr 21, 2021","Wednesday","Wed","April","Apr","111","16","319","325","2021-04-19","2021-04-25","3","4","301","330","2021-04-01","2021-04-30","30","21","2","301","530","2021-04-01","2021-06-30","91","21","2021","1","1131","2021-01-01","2021-12-31","365"
"322","2021-04-22","Thursday, April 22, 2021","Apr 22, 2021","Thursday","Thu","April","Apr","112","16","319","325","2021-04-19","2021-04-25","4","4","301","330","2021-04-01","2021-04-30","30","22","2","301","530","2021-04-01","2021-06-30","91","22","2021","1","1131","2021-01-01","2021-12-31","365"
"323","2021-04-23","Friday, April 23, 2021","Apr 23, 2021","Friday","Fri","April","Apr","113","16","319","325","2021-04-19","2021-04-25","5","4","301","330","2021-04-01","2021-04-30","30","23","2","301","530","2021-04-01","2021-06-30","91","23","2021","1","1131","2021-01-01","2021-12-31","365"
"324","2021-04-24","Saturday, April 24, 2021","Apr 24, 2021","Saturday","Sat","April","Apr","114","16","319","325","2021-04-19","2021-04-25","6","4","301","330","2021-04-01","2021-04-30","30","24","2","301","530","2021-04-01","2021-06-30","91","24","2021","1","1131","2021-01-01","2021-12-31","365"
"325","2021-04-25","Sunday, April 25, 2021","Apr 25, 2021","Sunday","Sun","April","Apr","115","16","319","325","2021-04-19","2021-04-25","7","4","301","330","2021-04-01","2021-04-30","30","25","2","301","530","2021-04-01","2021-06-30","91","25","2021","1","1131","2021-01-01","2021-12-31","365"
"326","2021-04-26","Monday, April 26, 2021","Apr 26, 2021","Monday","Mon","April","Apr","116","17","326","402","2021-04-26","2021-05-02","1","4","301","330","2021-04-01","2021-04-30","30","26","2","301","530","2021-04-01","2021-06-30","91","26","2021","1","1131","2021-01-01","2021-12-31","365"
"327","2021-04-27","Tuesday, April 27, 2021","Apr 27, 2021","Tuesday","Tue","April","Apr","117","17","326","402","2021-04-26","2021-05-02","2","4","301","330","2021-04-01","2021-04-30","30","27","2","301","530","2021-04-01","2021-06-30","91","27","2021","1","1131","2021-01-01","2021-12-31","365"
"328","2021-04-28","Wednesday, April 28, 2021","Apr 28, 2021","Wednesday","Wed","April","Apr","118","17","326","402","2021-04-26","2021-05-02","3","4","301","330","2021-04-01","2021-04-30","30","28","2","301","530","2021-04-01","2021-06-30","91","28","2021","1","1131","2021-01-01","2021-12-31","365"
"329","2021-04-29","Thursday, April 29, 2021","Apr 29, 2021","Thursday","Thu","April","Apr","119","17","326","402","2021-04-26","2021-05-02","4","4","301","330","2021-04-01","2021-04-30","30","29","2","301","530","2021-04-01","2021-06-30","91","29","2021","1","1131","2021-01-01","2021-12-31","365"
"330","2021-04-30","Friday, April 30, 2021","Apr 30, 2021","Friday","Fri","April","Apr","120","17","326","402","2021-04-26","2021-05-02","5","4","301","330","2021-04-01","2021-04-30","30","30","2","301","530","2021-04-01","2021-06-30","91","30","2021","1","1131","2021-01-01","2021-12-31","365"
"401","2021-05-01","Saturday, May 1, 2021","May 1, 2021","Saturday","Sat","May","May","121","17","326","402","2021-04-26","2021-05-02","6","5","401","431","2021-05-01","2021-05-31","31","1","2","301","530","2021-04-01","2021-06-30","91","31","2021","1","1131","2021-01-01","2021-12-31","365"
"402","2021-05-02","Sunday, May 2, 2021","May 2, 2021","Sunday","Sun","May","May","122","17","326","402","2021-04-26","2021-05-02","7","5","401","431","2021-05-01","2021-05-31","31","2","2","301","530","2021-04-01","2021-06-30","91","32","2021","1","1131","2021-01-01","2021-12-31","365"
"403","2021-05-03","Monday, May 3, 2021","May 3, 2021","Monday","Mon","May","May","123","18","403","409","2021-05-03","2021-05-09","1","5","401","431","2021-05-01","2021-05-31","31","3","2","301","530","2021-04-01","2021-06-30","91","33","2021","1","1131","2021-01-01","2021-12-31","365"
"404","2021-05-04","Tuesday, May 4, 2021","May 4, 2021","Tuesday","Tue","May","May","124","18","403","409","2021-05-03","2021-05-09","2","5","401","431","2021-05-01","2021-05-31","31","4","2","301","530","2021-04-01","2021-06-30","91","34","2021","1","1131","2021-01-01","2021-12-31","365"
"405","2021-05-05","Wednesday, May 5, 2021","May 5, 2021","Wednesday","Wed","May","May","125","18","403","409","2021-05-03","2021-05-09","3","5","401","431","2021-05-01","2021-05-31","31","5","2","301","530","2021-04-01","2021-06-30","91","35","2021","1","1131","2021-01-01","2021-12-31","365"
"406","2021-05-06","Thursday, May 6, 2021","May 6, 2021","Thursday","Thu","May","May","126","18","403","409","2021-05-03","2021-05-09","4","5","401","431","2021-05-01","2021-05-31","31","6","2","301","530","2021-04-01","2021-06-30","91","36","2021","1","1131","2021-01-01","2021-12-31","365"
"407","2021-05-07","Friday, May 7, 2021","May 7, 2021","Friday","Fri","May","May","127","18","403","409","2021-05-03","2021-05-09","5","5","401","431","2021-05-01","2021-05-31","31","7","2","301","530","2021-04-01","2021-06-30","91","37","2021","1","1131","2021-01-01","2021-12-31","365"
"408","2021-05-08","Saturday, May 8, 2021","May 8, 2021","Saturday","Sat","May","May","128","18","403","409","2021-05-03","2021-05-09","6","5","401","431","2021-05-01","2021-05-31","31","8","2","301","530","2021-04-01","2021-06-30","91","38","2021","1","1131","2021-01-01","2021-12-31","365"
"409","2021-05-09","Sunday, May 9, 2021","May 9, 2021","Sunday","Sun","May","May","129","18","403","409","2021-05-03","2021-05-09","7","5","401","431","2021-05-01","2021-05-31","31","9","2","301","530","2021-04-01","2021-06-30","91","39","2021","1","1131","2021-01-01","2021-12-31","365"
"410","2021-05-10","Monday, May 10, 2021","May 10, 2021","Monday","Mon","May","May","130","19","410","416","2021-05-10","2021-05-16","1","5","401","431","2021-05-01","2021-05-31","31","10","2","301","530","2021-04-01","2021-06-30","91","40","2021","1","1131","2021-01-01","2021-12-31","365"
"411","2021-05-11","Tuesday, May 11, 2021","May 11, 2021","Tuesday","Tue","May","May","131","19","410","416","2021-05-10","2021-05-16","2","5","401","431","2021-05-01","2021-05-31","31","11","2","301","530","2021-04-01","2021-06-30","91","41","2021","1","1131","2021-01-01","2021-12-31","365"
"412","2021-05-12","Wednesday, May 12, 2021","May 12, 2021","Wednesday","Wed","May","May","132","19","410","416","2021-05-10","2021-05-16","3","5","401","431","2021-05-01","2021-05-31","31","12","2","301","530","2021-04-01","2021-06-30","91","42","2021","1","1131","2021-01-01","2021-12-31","365"
"413","2021-05-13","Thursday, May 13, 2021","May 13, 2021","Thursday","Thu","May","May","133","19","410","416","2021-05-10","2021-05-16","4","5","401","431","2021-05-01","2021-05-31","31","13","2","301","530","2021-04-01","2021-06-30","91","43","2021","1","1131","2021-01-01","2021-12-31","365"
"414","2021-05-14","Friday, May 14, 2021","May 14, 2021","Friday","Fri","May","May","134","19","410","416","2021-05-10","2021-05-16","5","5","401","431","2021-05-01","2021-05-31","31","14","2","301","530","2021-04-01","2021-06-30","91","44","2021","1","1131","2021-01-01","2021-12-31","365"
"415","2021-05-15","Saturday, May 15, 2021","May 15, 2021","Saturday","Sat","May","May","135","19","410","416","2021-05-10","2021-05-16","6","5","401","431","2021-05-01","2021-05-31","31","15","2","301","530","2021-04-01","2021-06-30","91","45","2021","1","1131","2021-01-01","2021-12-31","365"
"416","2021-05-16","Sunday, May 16, 2021","May 16, 2021","Sunday","Sun","May","May","136","19","410","416","2021-05-10","2021-05-16","7","5","401","431","2021-05-01","2021-05-31","31","16","2","301","530","2021-04-01","2021-06-30","91","46","2021","1","1131","2021-01-01","2021-12-31","365"
"417","2021-05-17","Monday, May 17, 2021","May 17, 2021","Monday","Mon","May","May","137","20","417","423","2021-05-17","2021-05-23","1","5","401","431","2021-05-01","2021-05-31","31","17","2","301","530","2021-04-01","2021-06-30","91","47","2021","1","1131","2021-01-01","2021-12-31","365"
"418","2021-05-18","Tuesday, May 18, 2021","May 18, 2021","Tuesday","Tue","May","May","138","20","417","423","2021-05-17","2021-05-23","2","5","401","431","2021-05-01","2021-05-31","31","18","2","301","530","2021-04-01","2021-06-30","91","48","2021","1","1131","2021-01-01","2021-12-31","365"
"419","2021-05-19","Wednesday, May 19, 2021","May 19, 2021","Wednesday","Wed","May","May","139","20","417","423","2021-05-17","2021-05-23","3","5","401","431","2021-05-01","2021-05-31","31","19","2","301","530","2021-04-01","2021-06-30","91","49","2021","1","1131","2021-01-01","2021-12-31","365"
"420","2021-05-20","Thursday, May 20, 2021","May 20, 2021","Thursday","Thu","May","May","140","20","417","423","2021-05-17","2021-05-23","4","5","401","431","2021-05-01","2021-05-31","31","20","2","301","530","2021-04-01","2021-06-30","91","50","2021","1","1131","2021-01-01","2021-12-31","365"
"421","2021-05-21","Friday, May 21, 2021","May 21, 2021","Friday","Fri","May","May","141","20","417","423","2021-05-17","2021-05-23","5","5","401","431","2021-05-01","2021-05-31","31","21","2","301","530","2021-04-01","2021-06-30","91","51","2021","1","1131","2021-01-01","2021-12-31","365"
"422","2021-05-22","Saturday, May 22, 2021","May 22, 2021","Saturday","Sat","May","May","142","20","417","423","2021-05-17","2021-05-23","6","5","401","431","2021-05-01","2021-05-31","31","22","2","301","530","2021-04-01","2021-06-30","91","52","2021","1","1131","2021-01-01","2021-12-31","365"
"423","2021-05-23","Sunday, May 23, 2021","May 23, 2021","Sunday","Sun","May","May","143","20","417","423","2021-05-17","2021-05-23","7","5","401","431","2021-05-01","2021-05-31","31","23","2","301","530","2021-04-01","2021-06-30","91","53","2021","1","1131","2021-01-01","2021-12-31","365"
"424","2021-05-24","Monday, May 24, 2021","May 24, 2021","Monday","Mon","May","May","144","21","424","430","2021-05-24","2021-05-30","1","5","401","431","2021-05-01","2021-05-31","31","24","2","301","530","2021-04-01","2021-06-30","91","54","2021","1","1131","2021-01-01","2021-12-31","365"
"425","2021-05-25","Tuesday, May 25, 2021","May 25, 2021","Tuesday","Tue","May","May","145","21","424","430","2021-05-24","2021-05-30","2","5","401","431","2021-05-01","2021-05-31","31","25","2","301","530","2021-04-01","2021-06-30","91","55","2021","1","1131","2021-01-01","2021-12-31","365"
"426","2021-05-26","Wednesday, May 26, 2021","May 26, 2021","Wednesday","Wed","May","May","146","21","424","430","2021-05-24","2021-05-30","3","5","401","431","2021-05-01","2021-05-31","31","26","2","301","530","2021-04-01","2021-06-30","91","56","2021","1","1131","2021-01-01","2021-12-31","365"
"427","2021-05-27","Thursday, May 27, 2021","May 27, 2021","Thursday","Thu","May","May","147","21","424","430","2021-05-24","2021-05-30","4","5","401","431","2021-05-01","2021-05-31","31","27","2","301","530","2021-04-01","2021-06-30","91","57","2021","1","1131","2021-01-01","2021-12-31","365"
"428","2021-05-28","Friday, May 28, 2021","May 28, 2021","Friday","Fri","May","May","148","21","424","430","2021-05-24","2021-05-30","5","5","401","431","2021-05-01","2021-05-31","31","28","2","301","530","2021-04-01","2021-06-30","91","58","2021","1","1131","2021-01-01","2021-12-31","365"
"429","2021-05-29","Saturday, May 29, 2021","May 29, 2021","Saturday","Sat","May","May","149","21","424","430","2021-05-24","2021-05-30","6","5","401","431","2021-05-01","2021-05-31","31","29","2","301","530","2021-04-01","2021-06-30","91","59","2021","1","1131","2021-01-01","2021-12-31","365"
"430","2021-05-30","Sunday, May 30, 2021","May 30, 2021","Sunday","Sun","May","May","150","21","424","430","2021-05-24","2021-05-30","7","5","401","431","2021-05-01","2021-05-31","31","30","2","301","530","2021-04-01","2021-06-30","91","60","2021","1","1131","2021-01-01","2021-12-31","365"
"431","2021-05-31","Monday, May 31, 2021","May 31, 2021","Monday","Mon","May","May","151","22","431","506","2021-05-31","2021-06-06","1","5","401","431","2021-05-01","2021-05-31","31","31","2","301","530","2021-04-01","2021-06-30","91","61","2021","1","1131","2021-01-01","2021-12-31","365"
